"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
179,"P12314|FCGR1_HUMAN","High affinity immunoglobulin gamma Fc receptor I OS=Homo sapiens GN=FCGR1A PE=1 SV=2",3.47925413116805,4.51980937440715,2.78558927193558,0.014634442966774,0.0360232442259053,-3.06481879991657
137,"P30511|HLAF_HUMAN","HLA class I histocompatibility antigen, alpha chain F OS=Homo sapiens GN=HLA-F PE=2 SV=3",-0.939235310058704,14.2969765461942,-2.58054446436183,0.0218427392309072,0.046597843692602,-3.43054127756224
65,"P26038|MOES_HUMAN","Moesin OS=Homo sapiens GN=MSN PE=1 SV=3",0.255114371607754,4.05429470373402,0.341829435613057,0.737577110487125,0.761369920502838,-6.14691097747637
60,"P08195|4F2_HUMAN","4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3",5.59835221447722,11.9578563583289,8.38028919241497,8.18223587500926e-07,4.51433703448787e-06,5.85974031950891
119,"Q9H0U4|RAB1B_HUMAN","Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1",-1.7527253076397,7.6152282439408,-1.51658096113638,0.15171559667814,0.1784889372684,-5.11490316800161
320,"Q92896|GSLG1_HUMAN","Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2",3.9741048902284,4.76723475393732,3.97821359229244,0.00138405212209425,0.0046135070736475,-0.870099283445249
408,"Q9BVK6|TMED9_HUMAN","Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens GN=TMED9 PE=1 SV=2",1.70117645346535,3.6307705355558,2.02174178453205,0.0628301021053402,0.0901661738072793,-4.37269797242384
252,"Q9NZQ7|PD1L1_HUMAN","Programmed cell death 1 ligand 1 OS=Homo sapiens GN=CD274 PE=1 SV=1",2.1061745364977,3.83326957707197,2.06188913055764,0.0583730339424645,0.0901661738072793,-4.30852661542736
266,"Q8N766|EMC1_HUMAN","ER membrane protein complex subunit 1 OS=Homo sapiens GN=EMC1 PE=1 SV=1",0.134908631081078,9.63175696662716,0.0377183266507687,0.970475875651179,0.97657949751062,-6.20603655361085
215,"Q00325|MPCP_HUMAN","Phosphate carrier protein, mitochondrial OS=Homo sapiens GN=SLC25A3 PE=1 SV=2",1.71388909976466,3.97883710950041,2.04346313056508,0.0603812556682545,0.0901661738072793,-4.33805946740677
446,"P21926|CD9_HUMAN","CD9 antigen OS=Homo sapiens GN=CD9 PE=1 SV=4",7.75099172029081,6.65567816896853,14.9641837309936,5.56113887895367e-10,5.56113887895367e-09,11.292752573999
208,"P49755|TMEDA_HUMAN","Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens GN=TMED10 PE=1 SV=2",-0.662282876803919,6.55523353930982,-0.753853182031482,0.463479881776229,0.501059331649977,-5.9204033009197
169,"P78536|ADA17_HUMAN","Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens GN=ADAM17 PE=1 SV=1",1.7887350044032,3.67454981102472,1.75517052556175,0.101168483005778,0.124515056007111,-4.7807333689357
97,"P05362|ICAM1_HUMAN","Intercellular adhesion molecule 1 OS=Homo sapiens GN=ICAM1 PE=1 SV=2",1.12838256535956,4.02418992673648,1.19586699142309,0.251692194601247,0.285608164086521,-5.50769739384628
527,"Q9H0X4|ITFG3_HUMAN","Protein ITFG3 OS=Homo sapiens GN=ITFG3 PE=1 SV=1",1.81560184491809,3.68798323128217,2.4574700433072,0.027706289017662,0.0534097137689869,-3.64585820581167
162,"Q9Y277|VDAC3_HUMAN","Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens GN=VDAC3 PE=1 SV=1",2.07288127911377,3.81662294838001,2.5241372377011,0.0243646010820854,0.0489217744257771,-3.52966650697404
245,"P07477|TRY1_HUMAN","Trypsin-1 OS=Homo sapiens GN=PRSS1 PE=1 SV=1",0.0447778731024755,19.2387783748528,0.141729240647801,0.889321522573932,0.906314927463879,-6.19644359190482
245,"P07478|TRY2_HUMAN","Trypsin-2 OS=Homo sapiens GN=PRSS2 PE=1 SV=1",0.0447778731024755,19.2387783748528,0.141729240647801,0.889321522573932,0.906314927463879,-6.19644359190482
54,"P13637|AT1A3_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens GN=ATP1A3 PE=1 SV=3",2.30691519779537,3.93363990772081,2.08483847441336,0.0559579034038028,0.0901661738072793,-4.27155595623689
30,"P13760|2B14_HUMAN","HLA class II histocompatibility antigen, DRB1-4 beta chain OS=Homo sapiens GN=HLA-DRB1 PE=1 SV=1",4.34145211321675,4.9509083654315,4.07174810418347,0.0011528012037829,0.00392442962989922,-0.698838389746549
