"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
3248,"Q7Z2Z2|EFL1_HUMAN","Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2",1.93597027957261,3.92483737899309,1.52278092115948,0.143086383647645,0.151492128808514,-4.84645581386768
3249,"Q9NVT9|ARMC1_HUMAN","Armadillo repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=ARMC1 PE=1 SV=1",5.01113561106444,5.46242004473901,3.34606913991626,0.00313599311693798,0.00495834640665759,-1.64066847804728
3252,"P14406|CX7A2_HUMAN","Cytochrome c oxidase subunit 7A2, mitochondrial OS=Homo sapiens OX=9606 GN=COX7A2 PE=1 SV=1",10.7829315220962,8.34831800025488,21.76304417114,1.20105466173144e-15,2.02809668757283e-14,17.7837201027112
3254,"P61960|UFM1_HUMAN","Ubiquitin-fold modifier 1 OS=Homo sapiens OX=9606 GN=UFM1 PE=1 SV=1",10.0396983367069,7.97670140756022,19.2794758637363,1.28986079025044e-14,1.19374135636158e-13,16.8505131426573
3256,"Q9H4L7|SMRCD_HUMAN","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Homo sapiens OX=9606 GN=SMARCAD1 PE=1 SV=2",3.276761138115,4.59523280826428,2.30785519324446,0.0315434875299037,0.0399087831055305,-3.6274221259529
3257,"Q9BYW2|SETD2_HUMAN","Histone-lysine N-methyltransferase SETD2 OS=Homo sapiens OX=9606 GN=SETD2 PE=1 SV=3",-0.514023649095928,6.72059850857049,-0.228154183397566,0.823303118105197,0.830203510923261,-5.88531006034665
3258,"Q9GZR2|REXO4_HUMAN","RNA exonuclease 4 OS=Homo sapiens OX=9606 GN=REXO4 PE=1 SV=2",3.80612021108918,4.85991234475137,2.47221099367182,0.02228607869696,0.0300319926437859,-3.33430255424782
3259,"Q6P587|FAHD1_HUMAN","Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2",8.02485268067718,6.96927857954537,10.4403217725212,1.16914562380733e-09,3.63587290117788e-09,10.4264964480288
3260,"P47914|RL29_HUMAN","60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2",11.7579163501997,8.83581041430665,21.3545293483947,1.74384187531648e-15,2.61505015284499e-14,17.6459498332219
3261,"Q14678|KANK1_HUMAN","KN motif and ankyrin repeat domain-containing protein 1 OS=Homo sapiens OX=9606 GN=KANK1 PE=1 SV=3",3.09834640389233,4.50602544115295,2.25513231537843,0.0351944822731955,0.0437808031428194,-3.71912646275254
3262,"Q9Y6N9|USH1C_HUMAN","Harmonin OS=Homo sapiens OX=9606 GN=USH1C PE=1 SV=3",3.16070237711692,4.53720342776524,2.30675534651122,0.0316159515462802,0.0399873237362611,-3.62934718871411
3263,"Q8TB03|CX038_HUMAN","Uncharacterized protein CXorf38 OS=Homo sapiens OX=9606 GN=CXorf38 PE=1 SV=1",2.36017449196709,4.13693948519033,1.78271342283923,0.0894450158918836,0.103630247121201,-4.48119229048969
3265,"Q9Y4X5|ARI1_HUMAN","E3 ubiquitin-protein ligase ARIH1 OS=Homo sapiens OX=9606 GN=ARIH1 PE=1 SV=2",2.69283090319862,4.30326769080609,1.77459787698021,0.0908125717555984,0.104836102326553,-4.49323112784189
3266,"Q9Y5K8|VATD_HUMAN","V-type proton ATPase subunit D OS=Homo sapiens OX=9606 GN=ATP6V1D PE=1 SV=1",4.44564072813689,5.17967260327523,3.00017639001929,0.00694080818657933,0.0101914994349086,-2.33233552610211
3268,"O95544|NADK_HUMAN","NAD kinase OS=Homo sapiens OX=9606 GN=NADK PE=1 SV=1",1.29092576684859,6.87548747211961,0.863025930112012,0.400411041523689,0.410322733528401,-5.55349703619907
3270,"Q9NSI2|F207A_HUMAN","Protein FAM207A OS=Homo sapiens OX=9606 GN=FAM207A PE=1 SV=2",2.5317796298095,4.22274205411153,1.82011586836298,0.0833702761596529,0.0975313166863153,-4.42520774449469
3271,"Q96ST2|IWS1_HUMAN","Protein IWS1 homolog OS=Homo sapiens OX=9606 GN=IWS1 PE=1 SV=2",5.02426163372223,5.4689830560679,3.31625327298455,0.00336053604897752,0.00525473851917084,-1.70104959792203
3272,"Q53FT3|HIKES_HUMAN","Protein Hikeshi OS=Homo sapiens OX=9606 GN=HIKESHI PE=1 SV=2",5.23314286530615,5.57342367185986,3.4889130677054,0.00224846913394837,0.00372487356527591,-1.34986234133252
3273,"P67812|SC11A_HUMAN","Signal peptidase complex catalytic subunit SEC11A OS=Homo sapiens OX=9606 GN=SEC11A PE=1 SV=1",3.79777331757675,4.85573889799516,2.46259228492247,0.0227492194598775,0.0305172456169088,-3.35174297453768
3273,"P0C7V7|SC11B_HUMAN","Putative signal peptidase complex catalytic subunit SEC11B OS=Homo sapiens OX=9606 GN=SEC11B PE=5 SV=1",2.19162885639603,4.0526666674048,1.65400418780674,0.113353989632658,0.124157285941887,-4.66741543408564
3274,"Q8N9N8|EIF1A_HUMAN","Probable RNA-binding protein EIF1AD OS=Homo sapiens OX=9606 GN=EIF1AD PE=1 SV=1",2.46144848096447,4.18757647968902,1.72632865242014,0.099324850747091,0.112736048165183,-4.5640205149093
3276,"Q8N0X4|CLYBL_HUMAN","Citramalyl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=CLYBL PE=1 SV=2",3.5537018176662,4.73370314803988,2.3042468366616,0.0317817999325779,0.0401443339043389,-3.63373594214205
3277,"Q9UNQ2|DIM1_HUMAN","Probable dimethyladenosine transferase OS=Homo sapiens OX=9606 GN=DIMT1 PE=1 SV=1",6.21988735321474,6.06679591581415,4.5237668326838,0.000195789976717055,0.000381666536891475,0.786056866174522
3278,"Q15833|STXB2_HUMAN","Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2",3.15719786809358,4.53545117325357,2.21857808228834,0.0379489872517146,0.0468430910288879,-3.78200083990354
3282,"P59998|ARPC4_HUMAN","Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=1 SV=3",9.62808652288402,7.77089550064879,16.8056027394458,1.83573150318501e-13,1.10874074520727e-12,15.6438990084398
3283,"P21964|COMT_HUMAN","Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2",5.67692660025553,5.79531553933455,3.59072454595914,0.00177166342748342,0.00301809920168636,-1.14129087745736
3284,"Q969U7|PSMG2_HUMAN","Proteasome assembly chaperone 2 OS=Homo sapiens OX=9606 GN=PSMG2 PE=1 SV=1",5.86473297101967,5.88921872471662,3.56288004464304,0.00189115377874509,0.00319878901922377,-1.19842541036316
3285,"Q9H6V9|LDAH_HUMAN","Lipid droplet-associated hydrolase OS=Homo sapiens OX=9606 GN=LDAH PE=1 SV=1",3.93724783035789,4.92547615438573,2.50121095249077,0.0209424660307182,0.0285007049198533,-3.28151655079316
3286,"Q15773|MLF2_HUMAN","Myeloid leukemia factor 2 OS=Homo sapiens OX=9606 GN=MLF2 PE=1 SV=1",2.14565756975847,4.02968102408602,1.6419427278019,0.115849881050414,0.126374871517625,-4.68433909929163
3287,"Q96DG6|CMBL_HUMAN","Carboxymethylenebutenolidase homolog OS=Homo sapiens OX=9606 GN=CMBL PE=1 SV=1",5.16105859564175,5.53738153702766,3.36884507664057,0.00297441715208472,0.00473594128847236,-1.59446469539517
3289,"Q8IY57|YAF2_HUMAN","YY1-associated factor 2 OS=Homo sapiens OX=9606 GN=YAF2 PE=1 SV=3",1.72819950244634,3.82095199042995,1.52658097073418,0.142142441126797,0.150606406147366,-4.84143144815168
3291,"P40616|ARL1_HUMAN","ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1",7.68392638165939,6.79881543003648,5.71443873765033,1.26558725352433e-05,3.01330298458173e-05,3.14905996275071
3293,"C9J7I0|UMAD1_HUMAN","UBAP1-MVB12-associated (UMA)-domain containing protein 1 OS=Homo sapiens OX=9606 GN=UMAD1 PE=1 SV=2",4.30118684173982,5.10744566007669,3.01345678551497,0.00673469655079653,0.00990018393301514,-2.30618917887922
3294,"Q96RT1|ERBIN_HUMAN","Erbin OS=Homo sapiens OX=9606 GN=ERBIN PE=1 SV=2",-1.88978443394902,8.41439082593313,-1.3784413051303,0.194285684640403,0.202107507664294,-5.02947281851245
3295,"P41235|HNF4A_HUMAN","Hepatocyte nuclear factor 4-alpha OS=Homo sapiens OX=9606 GN=HNF4A PE=1 SV=3",3.12421373280882,4.51895910561119,2.27633843626195,0.0336817088214803,0.0421843132604747,-3.68238394618352
3297,"Q8N6N3|CA052_HUMAN","UPF0690 protein C1orf52 OS=Homo sapiens OX=9606 GN=C1orf52 PE=1 SV=1",3.89611341043344,4.9049089444235,2.70783045545566,0.0133541072393189,0.0188880649784636,-2.89716426667645
3298,"Q96R06|SPAG5_HUMAN","Sperm-associated antigen 5 OS=Homo sapiens OX=9606 GN=SPAG5 PE=1 SV=2",2.40526816942531,4.15948632391944,1.78694784903447,0.0887385669274209,0.102842710015223,-4.4748953436597
3299,"Q96H20|SNF8_HUMAN","Vacuolar-sorting protein SNF8 OS=Homo sapiens OX=9606 GN=SNF8 PE=1 SV=1",3.71053734289009,4.81212091065183,2.41265167372656,0.0253014634804447,0.0333255677043148,-3.44173888408604
3301,"Q86TB9|PATL1_HUMAN","Protein PAT1 homolog 1 OS=Homo sapiens OX=9606 GN=PATL1 PE=1 SV=2",2.22727522250397,4.07048985045877,1.73269726250151,0.0981639103890537,0.111714766478823,-4.55476121870808
3303,"P33552|CKS2_HUMAN","Cyclin-dependent kinases regulatory subunit 2 OS=Homo sapiens OX=9606 GN=CKS2 PE=1 SV=1",4.99869676685962,5.45620062263659,3.36446565778087,0.00300483943339177,0.00478042637130509,-1.60335408476533
3304,"Q6P3X3|TTC27_HUMAN","Tetratricopeptide repeat protein 27 OS=Homo sapiens OX=9606 GN=TTC27 PE=1 SV=1",3.94070281167903,4.9272036450463,2.49689850984338,0.0211373565630318,0.0287050521226358,-3.28938530060925
3305,"Q15404|RSU1_HUMAN","Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3",5.72646341527477,5.82008394684417,4.24395344406238,0.000379206204279029,0.000703926656930696,0.208722365933125
3306,"Q9H9B1|EHMT1_HUMAN","Histone-lysine N-methyltransferase EHMT1 OS=Homo sapiens OX=9606 GN=EHMT1 PE=1 SV=4",3.74749340301865,4.83059894071611,1.85955151082559,0.079243734171946,0.0933848719198017,-4.37188919694304
3307,"P46779|RL28_HUMAN","60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3",9.55898697200344,7.7363457252085,15.7750854254187,6.14722679442618e-13,3.24203056966312e-12,15.036332357557
3308,"Q99538|LGMN_HUMAN","Legumain OS=Homo sapiens OX=9606 GN=LGMN PE=1 SV=1",4.73990927575574,5.32680687708465,3.10355051799894,0.00548456396534187,0.00820622387529298,-2.1278559630204
3309,"Q9Y3B2|EXOS1_HUMAN","Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1",4.12078559727204,5.01724503784281,3.0163113765963,0.00669117045097627,0.00983995654555334,-2.30056417462026
3310,"P13762|DRB4_HUMAN","HLA class II histocompatibility antigen, DR beta 4 chain OS=Homo sapiens OX=9606 GN=HLA-DRB4 PE=1 SV=2",0.310021669298226,8.3062050203728,0.173578265333155,0.865426448332776,0.870400163553079,-5.89612404712612
3313,"Q9NRL3|STRN4_HUMAN","Striatin-4 OS=Homo sapiens OX=9606 GN=STRN4 PE=1 SV=2",3.5209124569598,4.71730846768668,2.39279919606184,0.0263880667612502,0.0345203737136437,-3.47724984915161
3314,"O15405|TOX3_HUMAN","TOX high mobility group box family member 3 OS=Homo sapiens OX=9606 GN=TOX3 PE=1 SV=2",3.63106584952791,4.77238516397074,2.41310338312341,0.0252772302469183,0.0333050432753714,-3.44092911884062
3314,"O94842|TOX4_HUMAN","TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=1 SV=1",3.63106584952791,4.77238516397074,2.41310338312341,0.0252772302469183,0.0333050432753714,-3.44092911884062
3314,"O94900|TOX_HUMAN","Thymocyte selection-associated high mobility group box protein TOX OS=Homo sapiens OX=9606 GN=TOX PE=1 SV=3",3.63106584952791,4.77238516397074,2.41310338312341,0.0252772302469183,0.0333050432753714,-3.44092911884062
3315,"Q9HAS0|NJMU_HUMAN","Protein Njmu-R1 OS=Homo sapiens OX=9606 GN=C17orf75 PE=1 SV=2",2.17671438413989,4.04520943127673,1.71667701896924,0.101106675348934,0.114320323081761,-4.57800578018576
3316,"Q8WYH8|ING5_HUMAN","Inhibitor of growth protein 5 OS=Homo sapiens OX=9606 GN=ING5 PE=1 SV=1",6.10232201046887,6.00801324444122,3.8011217651471,0.00108008451062894,0.00190312373726381,-0.707838342073442
3316,"Q9UNL4|ING4_HUMAN","Inhibitor of growth protein 4 OS=Homo sapiens OX=9606 GN=ING4 PE=1 SV=1",6.01077953416033,5.96224200628695,3.75989623181534,0.00119030391115248,0.0020849272329104,-0.792968167462278
3317,"Q9ULT8|HECD1_HUMAN","E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens OX=9606 GN=HECTD1 PE=1 SV=3",3.09501357608992,4.50435902725174,2.2757417456162,0.0337234456966189,0.0422228507095879,-3.68342044097142
3318,"Q9HA64|KT3K_HUMAN","Ketosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3KRP PE=1 SV=2",3.349019140051,4.63136180923228,2.35393675591315,0.0286414612305437,0.0369536279281478,-3.54631641079923
3319,"P11234|RALB_HUMAN","Ras-related protein Ral-B OS=Homo sapiens OX=9606 GN=RALB PE=1 SV=1",2.18411863039087,4.04891155440222,1.72420507392797,0.0997145672129767,0.113078375189974,-4.56710247890097
3320,"Q9UFG5|CS025_HUMAN","UPF0449 protein C19orf25 OS=Homo sapiens OX=9606 GN=C19orf25 PE=1 SV=2",4.57174993895773,5.24272720868565,3.0626394008957,0.00602160709657022,0.00893034950762532,-2.20903768033092
3322,"Q9P2W9|STX18_HUMAN","Syntaxin-18 OS=Homo sapiens OX=9606 GN=STX18 PE=1 SV=1",3.11046501789187,4.51208474815272,2.26606396026564,0.0344070435483055,0.0429628269427897,-3.70021011482141
3323,"O00483|NDUA4_HUMAN","Cytochrome c oxidase subunit NDUFA4 OS=Homo sapiens OX=9606 GN=NDUFA4 PE=1 SV=1",10.4518976534727,8.18280106594314,19.5950674939219,9.3984590317549e-15,9.16052336006491e-14,16.982756865468
3324,"Q9NV31|IMP3_HUMAN","U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens OX=9606 GN=IMP3 PE=1 SV=1",8.64409297712732,7.27889872777044,13.3947741872555,1.32369918363031e-11,5.36446511260706e-11,13.3284087982473
3325,"P49458|SRP09_HUMAN","Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2",10.7305693911531,8.32213693478335,19.283977705874,1.28400707114692e-14,1.19118728287124e-13,16.8524305137796
3327,"P29084|T2EB_HUMAN","Transcription initiation factor IIE subunit beta OS=Homo sapiens OX=9606 GN=GTF2E2 PE=1 SV=1",4.13665671235984,5.0251805953867,2.8412311013073,0.00992964725873488,0.0141964112129808,-2.64214017669802
3328,"Q969M3|YIPF5_HUMAN","Protein YIPF5 OS=Homo sapiens OX=9606 GN=YIPF5 PE=1 SV=1",5.89381431684483,5.9037593976292,4.24613967520677,0.0003772504089153,0.000700633899818574,0.213244809587724
3329,"P98171|RHG04_HUMAN","Rho GTPase-activating protein 4 OS=Homo sapiens OX=9606 GN=ARHGAP4 PE=1 SV=2",2.56485563941992,4.23928005891674,2.08960901151483,0.0493090800019885,0.0596793329165847,-3.99895575359401
3330,"Q86U28|ISCA2_HUMAN","Iron-sulfur cluster assembly 2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=ISCA2 PE=1 SV=2",5.03606517820028,5.47488482830692,3.26953550002907,0.00374429318711343,0.00580335296714441,-1.79540883436531
3332,"Q9BUH6|PAXX_HUMAN","Protein PAXX OS=Homo sapiens OX=9606 GN=PAXX PE=1 SV=2",4.10623682158417,5.00997064999887,2.91863849262634,0.00834585665840379,0.0120749899041167,-2.49201044191735
3336,"Q9Y2Q9|RT28_HUMAN","28S ribosomal protein S28, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS28 PE=1 SV=1",6.2543676975773,6.08403608799544,4.48850628660458,0.000212771819141701,0.000412680858284912,0.713512172719721
3337,"P52435|RPB11_HUMAN","DNA-directed RNA polymerase II subunit RPB11-a OS=Homo sapiens OX=9606 GN=POLR2J PE=1 SV=1",5.01845306920778,5.46607877381067,3.40321124760339,0.00274592893913509,0.00443263162082603,-1.52462472386973
3337,"Q9H1A7|RPB1C_HUMAN","DNA-directed RNA polymerase II subunit RPB11-b2 OS=Homo sapiens OX=9606 GN=POLR2J3 PE=1 SV=1",5.01845306920778,5.46607877381067,3.40321124760339,0.00274592893913509,0.00443263162082603,-1.52462472386973
3337,"Q9GZM3|RPB1B_HUMAN","DNA-directed RNA polymerase II subunit RPB11-b1 OS=Homo sapiens OX=9606 GN=POLR2J2 PE=1 SV=2",5.01845306920778,5.46607877381067,3.40321124760339,0.00274592893913509,0.00443263162082603,-1.52462472386973
3338,"P61077|UB2D3_HUMAN","Ubiquitin-conjugating enzyme E2 D3 OS=Homo sapiens OX=9606 GN=UBE2D3 PE=1 SV=1",2.17355292983847,4.04362870412602,1.64813754254681,0.11456224259662,0.125231298693068,-4.67565859683682
3338,"P62837|UB2D2_HUMAN","Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens OX=9606 GN=UBE2D2 PE=1 SV=1",2.17355292983847,4.04362870412602,1.64813754254681,0.11456224259662,0.125231298693068,-4.67565859683682
3339,"Q9BRG1|VPS25_HUMAN","Vacuolar protein-sorting-associated protein 25 OS=Homo sapiens OX=9606 GN=VPS25 PE=1 SV=1",3.7230279471772,4.81836621279538,2.44686571103776,0.0235258357220539,0.0314167421192881,-3.38018433281001
3340,"O75506|HSBP1_HUMAN","Heat shock factor-binding protein 1 OS=Homo sapiens OX=9606 GN=HSBP1 PE=1 SV=1",5.39054266764447,5.65212357302902,3.43986667793314,0.00252117444512221,0.00411467639411637,-1.44997696780953
3341,"Q9HCN4|GPN1_HUMAN","GPN-loop GTPase 1 OS=Homo sapiens OX=9606 GN=GPN1 PE=1 SV=1",4.06388652395006,4.98879550118181,2.87349387254909,0.00923737453145119,0.0132727266552646,-2.57974800896221
3345,"O75674|TM1L1_HUMAN","TOM1-like protein 1 OS=Homo sapiens OX=9606 GN=TOM1L1 PE=1 SV=2",5.32014211453727,5.61692329647542,3.37935299504119,0.0029026465241339,0.00463816486448019,-1.57312570785722
3346,"Q5J8M3|EMC4_HUMAN","ER membrane protein complex subunit 4 OS=Homo sapiens OX=9606 GN=EMC4 PE=1 SV=2",7.09700743514927,6.50535595678142,5.21122705645485,3.92249760055616e-05,8.54163787451425e-05,2.18013944146192
3347,"Q96RQ3|MCCA_HUMAN","Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3",3.39812921570991,4.65591684706174,2.37086570767814,0.0276388070209154,0.035899264751555,-3.51630394619254
3348,"P41208|CETN2_HUMAN","Centrin-2 OS=Homo sapiens OX=9606 GN=CETN2 PE=1 SV=1",6.99157697678765,6.45264072760061,5.32782363116536,2.99699670491993e-05,6.65423143825935e-05,2.41163957323446
3350,"Q9UI09|NDUAC_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1",5.69942601343955,5.80656524592656,4.28602782741154,0.000343289592193856,0.000641584917449682,0.295733816429559
3351,"P01130|LDLR_HUMAN","Low-density lipoprotein receptor OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1",2.5205042512485,4.21710436483103,1.73986242495274,0.0968717010622928,0.110550441032552,-4.54431433803871
3352,"O60613|SEP15_HUMAN","Selenoprotein F OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=4",9.30626613383843,7.609985306126,15.6374892739675,7.2606637621542e-13,3.78261914537127e-12,14.9497619778768
3353,"P62070|RRAS2_HUMAN","Ras-related protein R-Ras2 OS=Homo sapiens OX=9606 GN=RRAS2 PE=1 SV=1",6.04095434581734,5.97732941211545,5.04255891367342,5.80154954942017e-05,0.000122523125426592,1.84239900195589
3355,"Q8IY95|TM192_HUMAN","Transmembrane protein 192 OS=Homo sapiens OX=9606 GN=TMEM192 PE=1 SV=1",4.76876793307731,5.34123620574544,2.68848011904223,0.0139356046618606,0.0196671839985936,-2.93373554005723
3356,"O95466|FMNL1_HUMAN","Formin-like protein 1 OS=Homo sapiens OX=9606 GN=FMNL1 PE=1 SV=3",1.90142484332983,3.9075646608717,1.54811013859751,0.136891115723438,0.145669097715654,-4.81278213841152
3357,"P63172|DYLT1_HUMAN","Dynein light chain Tctex-type 1 OS=Homo sapiens OX=9606 GN=DYNLT1 PE=1 SV=1",8.91691390883424,7.4153091936239,11.7289860236427,1.49173845414248e-10,5.10052668601113e-10,11.8177154338646
3358,"Q96GC9|VMP1_HUMAN","Vacuole membrane protein 1 OS=Homo sapiens OX=9606 GN=VMP1 PE=1 SV=1",2.60801765944869,4.26086106893113,1.81651708593026,0.0839387614074307,0.0980474003090437,-4.4306299479293
3359,"Q96DM3|RMC1_HUMAN","Regulator of MON1-CCZ1 complex OS=Homo sapiens OX=9606 GN=RMC1 PE=1 SV=2",1.76073603928422,3.83722025884889,1.37706915507552,0.183338753715631,0.191133008883071,-5.03157166973287
3360,"Q8N983|RM43_HUMAN","39S ribosomal protein L43, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1",6.58549705139089,6.24960076490223,4.96952943839637,6.87778771155084e-05,0.000142977768301678,1.6951913078834
3363,"Q9H5Q4|TFB2M_HUMAN","Dimethyladenosine transferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=TFB2M PE=1 SV=1",3.50514366339008,4.70942407090182,2.39811849062138,0.0260927501289335,0.0342156294265647,-3.46775001219607
3364,"Q69YN2|C19L1_HUMAN","CWF19-like protein 1 OS=Homo sapiens OX=9606 GN=CWF19L1 PE=1 SV=2",2.57322184039337,4.24346315940347,1.74602052346123,0.0957728129057,0.109544067049003,-4.53531091398895
3366,"Q96GW9|SYMM_HUMAN","Methionine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=MARS2 PE=1 SV=2",4.24726193697105,5.08048320769231,2.57152214892485,0.0179930487200757,0.0250264586605099,-3.15230268561848
3370,"P61244|MAX_HUMAN","Protein max OS=Homo sapiens OX=9606 GN=MAX PE=1 SV=1",5.42840648215262,5.67105548028309,4.06532363502562,0.000578617398371694,0.00105327516961278,-0.161086353022336
3371,"Q86UV5|UBP48_HUMAN","Ubiquitin carboxyl-terminal hydrolase 48 OS=Homo sapiens OX=9606 GN=USP48 PE=1 SV=1",6.02770314834951,5.97070381338154,4.34410331034354,0.00029924754455207,0.000562825132645563,0.415741528967031
3372,"P52926|HMGA2_HUMAN","High mobility group protein HMGI-C OS=Homo sapiens OX=9606 GN=HMGA2 PE=1 SV=1",2.30633125852993,4.11001786847175,1.92495515241969,0.0682193767117996,0.0813393001983365,-4.26402219935584
3373,"Q8WYA0|IFT81_HUMAN","Intraflagellar transport protein 81 homolog OS=Homo sapiens OX=9606 GN=IFT81 PE=1 SV=1",2.25130512425822,4.08250480133589,1.74944582795429,0.0951662321185728,0.109044640969198,-4.53029304784597
3374,"Q86TG7|PEG10_HUMAN","Retrotransposon-derived protein PEG10 OS=Homo sapiens OX=9606 GN=PEG10 PE=1 SV=2",5.87876064644085,5.89623256242721,4.34616167554661,0.000297795167146011,0.000560367250005936,0.419992669501228
3375,"Q9HC52|CBX8_HUMAN","Chromobox protein homolog 8 OS=Homo sapiens OX=9606 GN=CBX8 PE=1 SV=3",2.98065810136001,4.44718128988679,2.24113256171519,0.0362270379027835,0.0449191935348524,-3.74327597868571
3377,"Q53GS7|GLE1_HUMAN","Nucleoporin GLE1 OS=Homo sapiens OX=9606 GN=GLE1 PE=1 SV=2",2.26871796265988,4.09121122053672,1.75161113267941,0.0947844897167731,0.108736676224546,-4.52711735823392
3379,"Q16563|SYPL1_HUMAN","Synaptophysin-like protein 1 OS=Homo sapiens OX=9606 GN=SYPL1 PE=1 SV=1",-2.63973912327571,10.8193996377496,-1.35770962209039,0.201374914170855,0.209312478282342,-5.05369543775151
3380,"Q14061|COX17_HUMAN","Cytochrome c oxidase copper chaperone OS=Homo sapiens OX=9606 GN=COX17 PE=1 SV=2",9.76972295217356,7.84171371529357,17.2879373576706,1.06582395827481e-13,7.02640794410619e-13,15.9052466816434
3381,"Q96EY4|TMA16_HUMAN","Translation machinery-associated protein 16 OS=Homo sapiens OX=9606 GN=TMA16 PE=1 SV=2",5.05383589830271,5.48377018835814,3.27898217138424,0.00366339579684607,0.00568483426757653,-1.77635427746628
3383,"Q13542|4EBP2_HUMAN","Eukaryotic translation initiation factor 4E-binding protein 2 OS=Homo sapiens OX=9606 GN=EIF4EBP2 PE=1 SV=1",2.96997478814432,6.52138320258557,1.90034586501061,0.0720836309292926,0.0856813766834753,-4.30462830349413
3385,"Q9BRQ6|MIC25_HUMAN","MICOS complex subunit MIC25 OS=Homo sapiens OX=9606 GN=CHCHD6 PE=1 SV=1",4.03664297743446,4.97517372792402,2.88898671883224,0.00892159870976634,0.012869297501911,-2.54969400204504
3387,"Q9NX31|OSER1_HUMAN","Oxidative stress-responsive serine-rich protein 1 OS=Homo sapiens OX=9606 GN=OSER1 PE=1 SV=2",3.26933377754917,4.59151912798137,2.33559398369086,0.0297657388605583,0.0380851095424225,-3.57870487327605
3389,"O94763|RMP_HUMAN","Unconventional prefoldin RPB5 interactor 1 OS=Homo sapiens OX=9606 GN=URI1 PE=1 SV=3",2.56178642574462,4.23774545207909,1.74984667389915,0.0950954635235475,0.108995991237171,-4.52970537021668
3390,"Q8WTV0|SCRB1_HUMAN","Scavenger receptor class B member 1 OS=Homo sapiens OX=9606 GN=SCARB1 PE=1 SV=1",6.13419724103095,6.02395085972226,4.38297212012388,0.000272984513739468,0.000518239831310135,0.495987959180517
3394,"Q96ND0|F210A_HUMAN","Protein FAM210A OS=Homo sapiens OX=9606 GN=FAM210A PE=1 SV=2",2.16313215276242,4.03841831558799,1.72042885508789,0.100410810245099,0.113700476306951,-4.57257612362655
3395,"Q5VTL8|PR38B_HUMAN","Pre-mRNA-splicing factor 38B OS=Homo sapiens OX=9606 GN=PRPF38B PE=1 SV=1",3.33185087246665,4.62277767544011,2.34196339001704,0.0293708015896257,0.0377176738225681,-3.56747369226877
3396,"A6NDU8|CE051_HUMAN","UPF0600 protein C5orf51 OS=Homo sapiens OX=9606 GN=C5orf51 PE=1 SV=1",5.1979936799283,5.55584907917093,3.45101743892785,0.00245645604151272,0.00402783465069164,-1.42723848901351
3398,"P60903|S10AA_HUMAN","Protein S100-A10 OS=Homo sapiens OX=9606 GN=S100A10 PE=1 SV=2",9.68196359124486,7.79783403482921,5.37407231661295,0.000230611892908445,0.000443484409439318,0.760849990890155
3399,"Q9BVC5|ASHWN_HUMAN","Ashwin OS=Homo sapiens OX=9606 GN=C2orf49 PE=1 SV=1",4.4457024269599,5.17970345268673,3.03659515016186,0.00638961167853029,0.0094289018636802,-2.26054551198752
